datetime,origin,destination,price
2025-04-19T18:00:00,Seattle,Amsterdam,802
2025-04-20T06:00:00,Seattle,Amsterdam,1126
2025-04-20T18:00:00,Seattle,Amsterdam,1226
2025-04-21T06:00:00,Seattle,Amsterdam,916
2025-04-21T18:00:00,Seattle,Amsterdam,867
2025-04-22T06:00:00,Seattle,Amsterdam,708
2025-04-22T18:00:00,Seattle,Amsterdam,893
2025-04-23T06:00:00,Seattle,Amsterdam,761
2025-04-23T18:00:00,Seattle,Amsterdam,723
2025-04-24T06:00:00,Seattle,Amsterdam,1040
2025-04-24T18:00:00,Seattle,Amsterdam,746
2025-04-25T06:00:00,Seattle,Amsterdam,583
2025-04-25T18:00:00,Seattle,Amsterdam,721
2025-04-26T06:00:00,Seattle,Amsterdam,887
2025-04-26T18:00:00,Seattle,Amsterdam,893
2025-04-27T06:00:00,Seattle,Amsterdam,969
2025-04-27T18:00:00,Seattle,Amsterdam,1090
2025-04-28T06:00:00,Seattle,Amsterdam,902
2025-04-28T18:00:00,Seattle,Amsterdam,885
2025-04-29T06:00:00,Seattle,Amsterdam,1068
2025-04-29T18:00:00,Seattle,Amsterdam,1194
2025-04-30T06:00:00,Seattle,Amsterdam,1091
2025-04-30T18:00:00,Seattle,Amsterdam,1265
2025-05-01T06:00:00,Seattle,Amsterdam,1018
2025-05-01T18:00:00,Seattle,Amsterdam,1209
2025-05-02T06:00:00,Seattle,Amsterdam,878
2025-05-02T18:00:00,Seattle,Amsterdam,662
2025-05-03T06:00:00,Seattle,Amsterdam,859
2025-05-03T18:00:00,Seattle,Amsterdam,1053
2025-05-04T06:00:00,Seattle,Amsterdam,891
2025-05-04T18:00:00,Seattle,Amsterdam,731
2025-05-05T06:00:00,Seattle,Amsterdam,1023
2025-05-05T18:00:00,Seattle,Amsterdam,1176
2025-05-06T06:00:00,Seattle,Amsterdam,1068
2025-05-06T18:00:00,Seattle,Amsterdam,1069
2025-05-07T06:00:00,Seattle,Amsterdam,682
2025-05-07T18:00:00,Seattle,Amsterdam,1186
2025-05-08T06:00:00,Seattle,Amsterdam,787
2025-05-08T18:00:00,Seattle,Amsterdam,1079
2025-05-09T06:00:00,Seattle,Amsterdam,1138
2025-05-09T18:00:00,Seattle,Amsterdam,947
2025-05-10T06:00:00,Seattle,Amsterdam,1137
2025-05-10T18:00:00,Seattle,Amsterdam,1017
2025-05-11T06:00:00,Seattle,Amsterdam,1015
2025-05-11T18:00:00,Seattle,Amsterdam,1057
2025-05-12T06:00:00,Seattle,Amsterdam,706
2025-05-12T18:00:00,Seattle,Amsterdam,1146
2025-05-13T06:00:00,Seattle,Amsterdam,1033
2025-05-13T18:00:00,Seattle,Amsterdam,632
2025-05-14T06:00:00,Seattle,Amsterdam,1183
2025-05-14T18:00:00,Seattle,Amsterdam,636
2025-05-15T06:00:00,Seattle,Amsterdam,645
2025-05-15T18:00:00,Seattle,Amsterdam,1159
2025-05-16T06:00:00,Seattle,Amsterdam,991
2025-05-16T18:00:00,Seattle,Amsterdam,1192
2025-05-17T06:00:00,Seattle,Amsterdam,739
2025-05-17T18:00:00,Seattle,Amsterdam,1251
2025-05-18T06:00:00,Seattle,Amsterdam,620
2025-05-18T18:00:00,Seattle,Amsterdam,787
2025-05-19T06:00:00,Seattle,Amsterdam,1031
2025-05-19T18:00:00,Seattle,Amsterdam,1101
2025-05-20T06:00:00,Seattle,Amsterdam,715
2025-05-20T18:00:00,Seattle,Amsterdam,826
2025-05-21T06:00:00,Seattle,Amsterdam,944
2025-05-21T18:00:00,Seattle,Amsterdam,761
2025-05-22T06:00:00,Seattle,Amsterdam,1114
2025-05-22T18:00:00,Seattle,Amsterdam,575
2025-05-23T06:00:00,Seattle,Amsterdam,954
2025-05-23T18:00:00,Seattle,Amsterdam,1100
2025-05-24T06:00:00,Seattle,Amsterdam,735
2025-05-24T18:00:00,Seattle,Amsterdam,1046
2025-05-25T06:00:00,Seattle,Amsterdam,1092
2025-05-25T18:00:00,Seattle,Amsterdam,874
2025-05-26T06:00:00,Seattle,Amsterdam,1058
2025-05-26T18:00:00,Seattle,Amsterdam,909
2025-05-27T06:00:00,Seattle,Amsterdam,952
2025-05-27T18:00:00,Seattle,Amsterdam,797
2025-05-28T06:00:00,Seattle,Amsterdam,818
2025-05-28T18:00:00,Seattle,Amsterdam,939
2025-05-29T06:00:00,Seattle,Amsterdam,950
2025-05-29T18:00:00,Seattle,Amsterdam,1040
2025-05-30T06:00:00,Seattle,Amsterdam,1224
2025-05-30T18:00:00,Seattle,Amsterdam,1077
2025-05-31T06:00:00,Seattle,Amsterdam,1161
2025-05-31T18:00:00,Seattle,Amsterdam,929
2025-06-01T06:00:00,Seattle,Amsterdam,813
2025-06-01T18:00:00,Seattle,Amsterdam,1100
2025-06-02T06:00:00,Seattle,Amsterdam,1017
2025-06-02T18:00:00,Seattle,Amsterdam,715
2025-06-03T06:00:00,Seattle,Amsterdam,858
2025-06-03T18:00:00,Seattle,Amsterdam,997
2025-06-04T06:00:00,Seattle,Amsterdam,684
2025-06-04T18:00:00,Seattle,Amsterdam,1026
2025-06-05T06:00:00,Seattle,Amsterdam,736
2025-06-05T18:00:00,Seattle,Amsterdam,880
2025-06-06T06:00:00,Seattle,Amsterdam,687
2025-06-06T18:00:00,Seattle,Amsterdam,674
2025-06-07T06:00:00,Seattle,Amsterdam,807
2025-06-07T18:00:00,Seattle,Amsterdam,1127
2025-06-08T06:00:00,Seattle,Amsterdam,796
2025-06-08T18:00:00,Seattle,Amsterdam,948
2025-06-09T06:00:00,Seattle,Amsterdam,1060
2025-06-09T18:00:00,Seattle,Amsterdam,1166
2025-06-10T06:00:00,Seattle,Amsterdam,1106
2025-06-10T18:00:00,Seattle,Amsterdam,862
2025-06-11T06:00:00,Seattle,Amsterdam,1032
2025-06-11T18:00:00,Seattle,Amsterdam,869
2025-06-12T06:00:00,Seattle,Amsterdam,1083
2025-06-12T18:00:00,Seattle,Amsterdam,657
2025-06-13T06:00:00,Seattle,Amsterdam,639
2025-06-13T18:00:00,Seattle,Amsterdam,1123
2025-06-14T06:00:00,Seattle,Amsterdam,1111
2025-06-14T18:00:00,Seattle,Amsterdam,835
2025-06-15T06:00:00,Seattle,Amsterdam,912
2025-06-15T18:00:00,Seattle,Amsterdam,653
2025-06-16T06:00:00,Seattle,Amsterdam,1228
2025-06-16T18:00:00,Seattle,Amsterdam,730
2025-06-17T06:00:00,Seattle,Amsterdam,1112
2025-06-17T18:00:00,Seattle,Amsterdam,783
2025-06-18T06:00:00,Seattle,Amsterdam,963
2025-06-18T18:00:00,Seattle,Amsterdam,743
2025-06-19T06:00:00,Seattle,Amsterdam,1112
2025-06-19T18:00:00,Seattle,Amsterdam,753
2025-06-20T06:00:00,Seattle,Amsterdam,892
2025-06-20T18:00:00,Seattle,Amsterdam,1124
2025-06-21T06:00:00,Seattle,Amsterdam,1033
2025-06-21T18:00:00,Seattle,Amsterdam,841
2025-06-22T06:00:00,Seattle,Amsterdam,930
2025-06-22T18:00:00,Seattle,Amsterdam,1059
2025-06-23T06:00:00,Seattle,Amsterdam,791
2025-06-23T18:00:00,Seattle,Amsterdam,968
2025-06-24T06:00:00,Seattle,Amsterdam,1163
2025-06-24T18:00:00,Seattle,Amsterdam,972
2025-06-25T06:00:00,Seattle,Amsterdam,1085
2025-06-25T18:00:00,Seattle,Amsterdam,769
2025-06-26T06:00:00,Seattle,Amsterdam,910
2025-06-26T18:00:00,Seattle,Amsterdam,872
2025-06-27T06:00:00,Seattle,Amsterdam,597
2025-06-27T18:00:00,Seattle,Amsterdam,808
2025-06-28T06:00:00,Seattle,Amsterdam,1029
2025-06-28T18:00:00,Seattle,Amsterdam,913
2025-06-29T06:00:00,Seattle,Amsterdam,1009
2025-06-29T18:00:00,Seattle,Amsterdam,969
2025-04-01T06:00:00,London,Seattle,783
2025-04-01T18:00:00,London,Seattle,665
2025-04-02T06:00:00,London,Seattle,941
2025-04-02T18:00:00,London,Seattle,1136
2025-04-03T06:00:00,London,Seattle,687
2025-04-03T18:00:00,London,Seattle,1173
2025-04-04T06:00:00,London,Seattle,1173
2025-04-04T18:00:00,London,Seattle,981
2025-04-05T06:00:00,London,Seattle,1208
2025-04-05T18:00:00,London,Seattle,1005
2025-04-06T06:00:00,London,Seattle,860
2025-04-06T18:00:00,London,Seattle,694
2025-04-07T06:00:00,London,Seattle,1105
2025-04-07T18:00:00,London,Seattle,1111
2025-04-08T06:00:00,London,Seattle,662
2025-04-08T18:00:00,London,Seattle,919
2025-04-09T06:00:00,London,Seattle,1099
2025-04-09T18:00:00,London,Seattle,951
2025-04-10T06:00:00,London,Seattle,869
2025-04-10T18:00:00,London,Seattle,665
2025-04-11T06:00:00,London,Seattle,735
2025-04-11T18:00:00,London,Seattle,865
2025-04-12T06:00:00,London,Seattle,921
2025-04-12T18:00:00,London,Seattle,961
2025-04-13T06:00:00,London,Seattle,619
2025-04-13T18:00:00,London,Seattle,1103
2025-04-14T06:00:00,London,Seattle,642
2025-04-14T18:00:00,London,Seattle,659
2025-04-15T06:00:00,London,Seattle,749
2025-04-15T18:00:00,London,Seattle,1151
2025-04-16T06:00:00,London,Seattle,960
2025-04-16T18:00:00,London,Seattle,934
2025-04-17T06:00:00,London,Seattle,779
2025-04-17T18:00:00,London,Seattle,1005
2025-04-18T06:00:00,London,Seattle,1045
2025-04-18T18:00:00,London,Seattle,889
2025-04-19T06:00:00,London,Seattle,658
2025-04-19T18:00:00,London,Seattle,943
2025-04-20T06:00:00,London,Seattle,833
2025-04-20T18:00:00,London,Seattle,1099
2025-04-21T06:00:00,London,Seattle,1026
2025-04-21T18:00:00,London,Seattle,1113
2025-04-22T06:00:00,London,Seattle,1013
2025-04-22T18:00:00,London,Seattle,1082
2025-04-23T06:00:00,London,Seattle,867
2025-04-23T18:00:00,London,Seattle,1055
2025-04-24T06:00:00,London,Seattle,1026
2025-04-24T18:00:00,London,Seattle,1060
2025-04-25T06:00:00,London,Seattle,1068
2025-04-25T18:00:00,London,Seattle,684
2025-04-26T06:00:00,London,Seattle,689
2025-04-26T18:00:00,London,Seattle,823
2025-04-27T06:00:00,London,Seattle,867
2025-04-27T18:00:00,London,Seattle,656
2025-04-28T06:00:00,London,Seattle,709
2025-04-28T18:00:00,London,Seattle,933
2025-04-29T06:00:00,London,Seattle,758
2025-04-29T18:00:00,London,Seattle,696
2025-04-30T06:00:00,London,Seattle,823
2025-04-30T18:00:00,London,Seattle,871
2025-05-01T06:00:00,London,Seattle,742
2025-05-01T18:00:00,London,Seattle,884
2025-05-02T06:00:00,London,Seattle,1065
2025-05-02T18:00:00,London,Seattle,669
2025-05-03T06:00:00,London,Seattle,872
2025-05-03T18:00:00,London,Seattle,739
2025-05-04T06:00:00,London,Seattle,745
2025-05-04T18:00:00,London,Seattle,660
2025-05-05T06:00:00,London,Seattle,991
2025-05-05T18:00:00,London,Seattle,1037
2025-05-06T06:00:00,London,Seattle,1008
2025-05-06T18:00:00,London,Seattle,668
2025-05-07T06:00:00,London,Seattle,715
2025-05-07T18:00:00,London,Seattle,986
2025-05-08T06:00:00,London,Seattle,1087
2025-05-08T18:00:00,London,Seattle,953
2025-05-09T06:00:00,London,Seattle,639
2025-05-09T18:00:00,London,Seattle,1117
2025-05-10T06:00:00,London,Seattle,1100
2025-05-10T18:00:00,London,Seattle,599
2025-05-11T06:00:00,London,Seattle,965
2025-05-11T18:00:00,London,Seattle,1073
2025-05-12T06:00:00,London,Seattle,848
2025-05-12T18:00:00,London,Seattle,794
2025-05-13T06:00:00,London,Seattle,671
2025-05-13T18:00:00,London,Seattle,853
2025-05-14T06:00:00,London,Seattle,910
2025-05-14T18:00:00,London,Seattle,1138
2025-05-15T06:00:00,London,Seattle,940
2025-05-15T18:00:00,London,Seattle,807
2025-05-16T06:00:00,London,Seattle,1062
2025-05-16T18:00:00,London,Seattle,767
2025-05-17T06:00:00,London,Seattle,1009
2025-05-17T18:00:00,London,Seattle,1232
2025-05-18T06:00:00,London,Seattle,1246
2025-05-18T18:00:00,London,Seattle,909
2025-05-19T06:00:00,London,Seattle,983
2025-05-19T18:00:00,London,Seattle,858
2025-05-20T06:00:00,London,Seattle,1224
2025-05-20T18:00:00,London,Seattle,1118
2025-05-21T06:00:00,London,Seattle,1038
2025-05-21T18:00:00,London,Seattle,828
2025-05-22T06:00:00,London,Seattle,791
2025-05-22T18:00:00,London,Seattle,624
2025-05-23T06:00:00,London,Seattle,938
2025-05-23T18:00:00,London,Seattle,629
2025-05-24T06:00:00,London,Seattle,1060
2025-05-24T18:00:00,London,Seattle,1106
2025-05-25T06:00:00,London,Seattle,1076
2025-05-25T18:00:00,London,Seattle,837
2025-05-26T06:00:00,London,Seattle,1068
2025-05-26T18:00:00,London,Seattle,1130
2025-05-27T06:00:00,London,Seattle,779
2025-05-27T18:00:00,London,Seattle,942
2025-05-28T06:00:00,London,Seattle,931
2025-05-28T18:00:00,London,Seattle,663
2025-05-29T06:00:00,London,Seattle,1020
2025-05-29T18:00:00,London,Seattle,1031
2025-05-30T06:00:00,London,Seattle,647
2025-05-30T18:00:00,London,Seattle,705
2025-05-31T06:00:00,London,Seattle,1079
2025-05-31T18:00:00,London,Seattle,837
2025-06-01T06:00:00,London,Seattle,1110
2025-06-01T18:00:00,London,Seattle,842
2025-06-02T06:00:00,London,Seattle,945
2025-06-02T18:00:00,London,Seattle,843
2025-06-03T06:00:00,London,Seattle,819
2025-06-03T18:00:00,London,Seattle,958
2025-06-04T06:00:00,London,Seattle,981
2025-06-04T18:00:00,London,Seattle,952
2025-06-05T06:00:00,London,Seattle,914
2025-06-05T18:00:00,London,Seattle,1219
2025-06-06T06:00:00,London,Seattle,814
2025-06-06T18:00:00,London,Seattle,829
2025-06-07T06:00:00,London,Seattle,1017
2025-06-07T18:00:00,London,Seattle,987
2025-06-08T06:00:00,London,Seattle,1074
2025-06-08T18:00:00,London,Seattle,1136
2025-06-09T06:00:00,London,Seattle,707
2025-06-09T18:00:00,London,Seattle,1021
2025-06-10T06:00:00,London,Seattle,681
2025-06-10T18:00:00,London,Seattle,1101
2025-06-11T06:00:00,London,Seattle,977
2025-06-11T18:00:00,London,Seattle,737
2025-06-12T06:00:00,London,Seattle,923
2025-06-12T18:00:00,London,Seattle,618
2025-06-13T06:00:00,London,Seattle,907
2025-06-13T18:00:00,London,Seattle,653
2025-06-14T06:00:00,London,Seattle,647
2025-06-14T18:00:00,London,Seattle,1144
2025-06-15T06:00:00,London,Seattle,951
2025-06-15T18:00:00,London,Seattle,763
2025-06-16T06:00:00,London,Seattle,794
2025-06-16T18:00:00,London,Seattle,1070
2025-06-17T06:00:00,London,Seattle,1006
2025-06-17T18:00:00,London,Seattle,1180
2025-06-18T06:00:00,London,Seattle,845
2025-06-18T18:00:00,London,Seattle,848
2025-06-19T06:00:00,London,Seattle,995
2025-06-19T18:00:00,London,Seattle,626
2025-06-20T06:00:00,London,Seattle,858
2025-06-20T18:00:00,London,Seattle,1116
2025-06-21T06:00:00,London,Seattle,1108
2025-06-21T18:00:00,London,Seattle,824
2025-06-22T06:00:00,London,Seattle,970
2025-06-22T18:00:00,London,Seattle,969
2025-06-23T06:00:00,London,Seattle,964
2025-06-23T18:00:00,London,Seattle,1012
2025-06-24T06:00:00,London,Seattle,995
2025-06-24T18:00:00,London,Seattle,1045
2025-06-25T06:00:00,London,Seattle,625
2025-06-25T18:00:00,London,Seattle,604
2025-06-26T06:00:00,London,Seattle,958
2025-06-26T18:00:00,London,Seattle,1093
2025-06-27T06:00:00,London,Seattle,894
2025-06-27T18:00:00,London,Seattle,1043
2025-06-28T06:00:00,London,Seattle,1086
2025-06-28T18:00:00,London,Seattle,1024
2025-06-29T06:00:00,London,Seattle,1102
2025-06-29T18:00:00,London,Seattle,1074
2025-04-01T06:00:00,London,Paris,245
2025-04-01T18:00:00,London,Paris,322
2025-04-02T06:00:00,London,Paris,394
2025-04-02T18:00:00,London,Paris,262
2025-04-03T06:00:00,London,Paris,245
2025-04-03T18:00:00,London,Paris,241
2025-04-04T06:00:00,London,Paris,666
2025-04-04T18:00:00,London,Paris,262
2025-04-05T06:00:00,London,Paris,263
2025-04-05T18:00:00,London,Paris,144
2025-04-06T06:00:00,London,Paris,697
2025-04-06T18:00:00,London,Paris,139
2025-04-07T06:00:00,London,Paris,677
2025-04-07T18:00:00,London,Paris,293
2025-04-08T06:00:00,London,Paris,618
2025-04-08T18:00:00,London,Paris,584
2025-04-09T06:00:00,London,Paris,354
2025-04-09T18:00:00,London,Paris,369
2025-04-10T06:00:00,London,Paris,230
2025-04-10T18:00:00,London,Paris,315
2025-04-11T06:00:00,London,Paris,94
2025-04-11T18:00:00,London,Paris,689
2025-04-12T06:00:00,London,Paris,525
2025-04-12T18:00:00,London,Paris,441
2025-04-13T06:00:00,London,Paris,791
2025-04-13T18:00:00,London,Paris,587
2025-04-14T06:00:00,London,Paris,371
2025-04-14T18:00:00,London,Paris,638
2025-04-15T06:00:00,London,Paris,344
2025-04-15T18:00:00,London,Paris,667
2025-04-16T06:00:00,London,Paris,338
2025-04-16T18:00:00,London,Paris,235
2025-04-17T06:00:00,London,Paris,223
2025-04-17T18:00:00,London,Paris,653
2025-04-18T06:00:00,London,Paris,780
2025-04-18T18:00:00,London,Paris,416
2025-04-19T06:00:00,London,Paris,798
2025-04-19T18:00:00,London,Paris,736
2025-04-20T06:00:00,London,Paris,583
2025-04-20T18:00:00,London,Paris,525
2025-04-21T06:00:00,London,Paris,449
2025-04-21T18:00:00,London,Paris,155
2025-04-22T06:00:00,London,Paris,528
2025-04-22T18:00:00,London,Paris,99
2025-04-23T06:00:00,London,Paris,142
2025-04-23T18:00:00,London,Paris,698
2025-04-24T06:00:00,London,Paris,627
2025-04-24T18:00:00,London,Paris,417
2025-04-25T06:00:00,London,Paris,274
2025-04-25T18:00:00,London,Paris,718
2025-04-26T06:00:00,London,Paris,637
2025-04-26T18:00:00,London,Paris,204
2025-04-27T06:00:00,London,Paris,143
2025-04-27T18:00:00,London,Paris,132
2025-04-28T06:00:00,London,Paris,466
2025-04-28T18:00:00,London,Paris,412
2025-04-29T06:00:00,London,Paris,114
2025-04-29T18:00:00,London,Paris,519
2025-04-30T06:00:00,London,Paris,239
2025-04-30T18:00:00,London,Paris,215
2025-05-01T06:00:00,London,Paris,265
2025-05-01T18:00:00,London,Paris,707
2025-05-02T06:00:00,London,Paris,357
2025-05-02T18:00:00,London,Paris,239
2025-05-03T06:00:00,London,Paris,874
2025-05-03T18:00:00,London,Paris,724
2025-05-04T06:00:00,London,Paris,617
2025-05-04T18:00:00,London,Paris,589
2025-05-05T06:00:00,London,Paris,769
2025-05-05T18:00:00,London,Paris,472
2025-05-06T06:00:00,London,Paris,106
2025-05-06T18:00:00,London,Paris,559
2025-05-07T06:00:00,London,Paris,277
2025-05-07T18:00:00,London,Paris,473
2025-05-08T06:00:00,London,Paris,491
2025-05-08T18:00:00,London,Paris,121
2025-05-09T06:00:00,London,Paris,539
2025-05-09T18:00:00,London,Paris,82
2025-05-10T06:00:00,London,Paris,494
2025-05-10T18:00:00,London,Paris,169
2025-05-11T06:00:00,London,Paris,70
2025-05-11T18:00:00,London,Paris,646
2025-05-12T06:00:00,London,Paris,333
2025-05-12T18:00:00,London,Paris,752
2025-05-13T06:00:00,London,Paris,135
2025-05-13T18:00:00,London,Paris,439
2025-05-14T06:00:00,London,Paris,728
2025-05-14T18:00:00,London,Paris,223
2025-05-15T06:00:00,London,Paris,426
2025-05-15T18:00:00,London,Paris,567
2025-05-16T06:00:00,London,Paris,174
2025-05-16T18:00:00,London,Paris,830
2025-05-17T06:00:00,London,Paris,792
2025-05-17T18:00:00,London,Paris,241
2025-05-18T06:00:00,London,Paris,333
2025-05-18T18:00:00,London,Paris,328
2025-05-19T06:00:00,London,Paris,372
2025-05-19T18:00:00,London,Paris,322
2025-05-20T06:00:00,London,Paris,595
2025-05-20T18:00:00,London,Paris,600
2025-05-21T06:00:00,London,Paris,666
2025-05-21T18:00:00,London,Paris,119
2025-05-22T06:00:00,London,Paris,567
2025-05-22T18:00:00,London,Paris,603
2025-05-23T06:00:00,London,Paris,521
2025-05-23T18:00:00,London,Paris,127
2025-05-24T06:00:00,London,Paris,474
2025-05-24T18:00:00,London,Paris,193
2025-05-25T06:00:00,London,Paris,762
2025-05-25T18:00:00,London,Paris,205
2025-05-26T06:00:00,London,Paris,381
2025-05-26T18:00:00,London,Paris,101
2025-05-27T06:00:00,London,Paris,187
2025-05-27T18:00:00,London,Paris,378
2025-05-28T06:00:00,London,Paris,278
2025-05-28T18:00:00,London,Paris,527
2025-05-29T06:00:00,London,Paris,847
2025-05-29T18:00:00,London,Paris,360
2025-05-30T06:00:00,London,Paris,661
2025-05-30T18:00:00,London,Paris,304
2025-05-31T06:00:00,London,Paris,734
2025-05-31T18:00:00,London,Paris,537
2025-06-01T06:00:00,London,Paris,283
2025-06-01T18:00:00,London,Paris,506
2025-06-02T06:00:00,London,Paris,498
2025-06-02T18:00:00,London,Paris,750
2025-06-03T06:00:00,London,Paris,435
2025-06-03T18:00:00,London,Paris,283
2025-06-04T06:00:00,London,Paris,368
2025-06-04T18:00:00,London,Paris,462
2025-06-05T06:00:00,London,Paris,291
2025-06-05T18:00:00,London,Paris,745
2025-06-06T06:00:00,London,Paris,344
2025-06-06T18:00:00,London,Paris,599
2025-06-07T06:00:00,London,Paris,322
2025-06-07T18:00:00,London,Paris,507
2025-06-08T06:00:00,London,Paris,705
2025-06-08T18:00:00,London,Paris,254
2025-06-09T06:00:00,London,Paris,265
2025-06-09T18:00:00,London,Paris,731
2025-06-10T06:00:00,London,Paris,282
2025-06-10T18:00:00,London,Paris,724
2025-06-11T06:00:00,London,Paris,555
2025-06-11T18:00:00,London,Paris,136
2025-06-12T06:00:00,London,Paris,55
2025-06-12T18:00:00,London,Paris,281
2025-06-13T06:00:00,London,Paris,360
2025-06-13T18:00:00,London,Paris,663
2025-06-14T06:00:00,London,Paris,420
2025-06-14T18:00:00,London,Paris,285
2025-06-15T06:00:00,London,Paris,352
2025-06-15T18:00:00,London,Paris,176
2025-06-16T06:00:00,London,Paris,544
2025-06-16T18:00:00,London,Paris,806
2025-06-17T06:00:00,London,Paris,760
2025-06-17T18:00:00,London,Paris,381
2025-06-18T06:00:00,London,Paris,176
2025-06-18T18:00:00,London,Paris,639
2025-06-19T06:00:00,London,Paris,832
2025-06-19T18:00:00,London,Paris,756
2025-06-20T06:00:00,London,Paris,721
2025-06-20T18:00:00,London,Paris,592
2025-06-21T06:00:00,London,Paris,276
2025-06-21T18:00:00,London,Paris,581
2025-06-22T06:00:00,London,Paris,451
2025-06-22T18:00:00,London,Paris,153
2025-06-23T06:00:00,London,Paris,188
2025-06-23T18:00:00,London,Paris,718
2025-06-24T06:00:00,London,Paris,425
2025-06-24T18:00:00,London,Paris,104
2025-06-25T06:00:00,London,Paris,327
2025-06-25T18:00:00,London,Paris,711
2025-06-26T06:00:00,London,Paris,353
2025-06-26T18:00:00,London,Paris,669
2025-06-27T06:00:00,London,Paris,197
2025-06-27T18:00:00,London,Paris,664
2025-06-28T06:00:00,London,Paris,573
2025-06-28T18:00:00,London,Paris,617
2025-06-29T06:00:00,London,Paris,472
2025-06-29T18:00:00,London,Paris,688
2025-04-01T06:00:00,London,Brussels,406
2025-04-01T18:00:00,London,Brussels,823
2025-04-02T06:00:00,London,Brussels,814
2025-04-02T18:00:00,London,Brussels,199
2025-04-03T06:00:00,London,Brussels,362
2025-04-03T18:00:00,London,Brussels,840
2025-04-04T06:00:00,London,Brussels,544
2025-04-04T18:00:00,London,Brussels,222
2025-04-05T06:00:00,London,Brussels,458
2025-04-05T18:00:00,London,Brussels,156
2025-04-06T06:00:00,London,Brussels,345
2025-04-06T18:00:00,London,Brussels,522
2025-04-07T06:00:00,London,Brussels,600
2025-04-07T18:00:00,London,Brussels,391
2025-04-08T06:00:00,London,Brussels,443
2025-04-08T18:00:00,London,Brussels,463
2025-04-09T06:00:00,London,Brussels,140
2025-04-09T18:00:00,London,Brussels,267
2025-04-10T06:00:00,London,Brussels,528
2025-04-10T18:00:00,London,Brussels,174
2025-04-11T06:00:00,London,Brussels,275
2025-04-11T18:00:00,London,Brussels,146
2025-04-12T06:00:00,London,Brussels,252
2025-04-12T18:00:00,London,Brussels,173
2025-04-13T06:00:00,London,Brussels,628
2025-04-13T18:00:00,London,Brussels,725
2025-04-14T06:00:00,London,Brussels,764
2025-04-14T18:00:00,London,Brussels,322
2025-04-15T06:00:00,London,Brussels,163
2025-04-15T18:00:00,London,Brussels,516
2025-04-16T06:00:00,London,Brussels,387
2025-04-16T18:00:00,London,Brussels,566
2025-04-17T06:00:00,London,Brussels,672
2025-04-17T18:00:00,London,Brussels,862
2025-04-18T06:00:00,London,Brussels,681
2025-04-18T18:00:00,London,Brussels,190
2025-04-19T06:00:00,London,Brussels,565
2025-04-19T18:00:00,London,Brussels,828
2025-04-20T06:00:00,London,Brussels,132
2025-04-20T18:00:00,London,Brussels,212
2025-04-21T06:00:00,London,Brussels,538
2025-04-21T18:00:00,London,Brussels,494
2025-04-22T06:00:00,London,Brussels,759
2025-04-22T18:00:00,London,Brussels,480
2025-04-23T06:00:00,London,Brussels,576
2025-04-23T18:00:00,London,Brussels,157
2025-04-24T06:00:00,London,Brussels,717
2025-04-24T18:00:00,London,Brussels,77
2025-04-25T06:00:00,London,Brussels,281
2025-04-25T18:00:00,London,Brussels,111
2025-04-26T06:00:00,London,Brussels,715
2025-04-26T18:00:00,London,Brussels,414
2025-04-27T06:00:00,London,Brussels,602
2025-04-27T18:00:00,London,Brussels,346
2025-04-28T06:00:00,London,Brussels,267
